channel_taps,HE-LTF
0.679442682401905,0.359904742041397
0.679442682401905,-0.307299888495385
0.679442682401905,0.327048905918655
0.679442682401905,-0.317997837461164
0.679442682401905,-0.3345178008614
0.679442682401905,-0.325443437940051
0.679442682401905,-0.320322622900684
0.679442682401905,0.34577478991221
0.679442682401905,-0.310176339481995
0.679442682401905,0.279627668258864
0.679442682401905,0.343700290546825
0.679442682401905,-0.308787456386997
0.679442682401905,-0.300662144935194
0.679442682401905,0.333475638907886
0.679442682401905,-0.292397888869045
0.679442682401905,-0.328904665543185
0.679442682401905,-0.340840049947253
0.679442682401905,-0.326195789965792
0.679442682401905,0.3104956930519
0.679442682401905,0.382971514455682
0.679442682401905,-0.309816960206497
0.679442682401905,0.345436817716096
0.679442682401905,0.331315415603269
0.679442682401905,0.306815750973245
0.679442682401905,0.327493380403934
0.679442682401905,0.337405160759382
0.679442682401905,0.315483063889844
0.679442682401905,0.332399860174355
0.679442682401905,-0.28045819289166
0.679442682401905,0.340980519424811
0.679442682401905,0.339912098261507
0.679442682401905,-0.332028248032386
0.679442682401905,-0.332817082139131
0.679442682401905,-0.318809232085699
0.679442682401905,-0.376669299582541
0.679442682401905,0.295580948231459
0.679442682401905,-0.306929953299601
0.679442682401905,-0.300289827895989
0.679442682401905,0.294645706533141
0.679442682401905,0.30412674864023
0.679442682401905,-0.302955819440709
0.679442682401905,0.330208569474905
0.679442682401905,-0.326103729567544
0.679442682401905,-0.328700120698429
0.679442682401905,-0.359905466433178
0.679442682401905,-0.309446403580399
0.679442682401905,0.275107873572711
0.679442682401905,-0.31032537339867
0.679442682401905,0.301881616548084
0.679442682401905,-0.30972050477898
0.679442682401905,-0.328712692439884
0.679442682401905,0.331036211771463
0.679442682401905,0.360293835767943
0.679442682401905,0.317601721834978
0.679442682401905,0.321001087769153
0.679442682401905,-0.362822477823955
0.679442682401905,-0.289020919386798
0.679442682401905,0.326114310319896
0.679442682401905,0.321343781551603
0.679442682401905,0.278438467849775
0.679442682401905,0.378675869509976
0.679442682401905,0.312413296418801
0.679442682401905,-0.340584394302866
0.679442682401905,0.284920258558105
0.679442682401905,0.35337857611107
0.679442682401905,-0.334550958946152
0.679442682401905,-0.324034272956958
0.679442682401905,-0.324915613172966
0.679442682401905,0.298415702142052
0.679442682401905,-0.319052295409106
0.679442682401905,-0.347846593919849
0.679442682401905,-0.319778127151691
0.679442682401905,0.323916145104637
0.679442682401905,-0.353399079158354
0.679442682401905,0.334343227764008
0.679442682401905,-0.380363983229015
0.679442682401905,0.325844108722914
0.679442682401905,0.263845093237317
